address,area,availabilityDate,baths,beds,brokerName,buildingId,buildingName,canSaveBuilding,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_FSBO,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_comingSoon,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_foreclosure,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isFavorite,isFeaturedListing,isHomeRec,isNewYorkState,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotAreaString,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,timeOnZillow,unitCount,variableData/data/isFresh,variableData/data/isRead,variableData/text,variableData/type,visited,zpid
"1034 81st Street, Dyker Heights, NY 11228",1632,,3,3,Listing by: Keller Williams Legendary,,,,/homedetails/1034-81st-St-Brooklyn-NY-11228/30698389_zpid/,false,true,true,false,3,3,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.620193,true,,,,,,,,1632,-74.01687,sqft,2000,,,,,,,998000,,998000,,5146,false,NY,1034 81st Street,1550000,1793643000,,,1017600,11228,30698389,https://photos.zillowstatic.com/fp/8cd69c1514f71dc34fbf94cf70234e6f-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.620193,-74.01687,,,,For Sale by Agent,,,,ForSale,,"$998,000",$998K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1793643000,,,,,,false,30698389
"5423 Avenue M, Brooklyn, NY 11234",952,2023-11-30 00:00:00,1,3,Listing by: NELLA MANAGEMENT LLC,,,,/homedetails/5423-Avenue-M-Brooklyn-NY-11234/30763303_zpid/,false,true,true,false,1,3,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.621746,true,,,,,,,,952,-73.92246,,,,,,,,,300000,,300000,,2829,false,NY,5423 Avenue M,615000,3153720000,,,296100,11234,30763303,https://photos.zillowstatic.com/fp/7a55349298a4557446c556194c40bac7-p_e.jpg,,,false,false,false,true,false,false,false,40.621746,-73.92246,,,,For Sale by Agent,,,,ForSale,,"$300,000",$300K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,3153720000,,,,,,false,30763303
"3918 Kings Hwy, Brooklyn, NY 11234",2052,,3,4,Listing by: Compass,,,,/homedetails/3918-Kings-Hwy-Brooklyn-NY-11234/30761743_zpid/,false,true,true,false,3,4,Brooklyn,USA,USD,1.70997E+12,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.623055,true,,,,,,,,2052,-73.93541,,,,,,,,,799995,-99005,799995,"$99,005 (Mar 9)",4140,false,NY,3918 Kings Hwy,674000,1406874000,,,789900,11234,30761743,https://photos.zillowstatic.com/fp/5deab0f6e19c565cb5006173fdfef080-p_e.jpg,,,false,false,false,true,false,false,false,40.623055,-73.93541,,,,For Sale by Agent,,,,ForSale,,"$799,995",$800K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,1406874000,,,,"$99,005 (Mar 9)",PRICE_REDUCTION,false,30761743
"8 Allison Ave, Staten Island, NY 10306",2733,,3,3,Listing by: Momentum Real Estate LLC,,,,/homedetails/8-Allison-Ave-Staten-Island-NY-10306/32337013_zpid/,false,true,true,false,3,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.57014,true,,,,,,,,2733,-74.12077,sqft,5700,,,,,,,1320000,,1320000,,2999,false,NY,8 Allison Ave,1098000,759583000,,,1326900,10306,32337013,https://photos.zillowstatic.com/fp/762aa62de30ca448bd2430ab54570f70-p_e.jpg,,,false,false,false,true,false,false,false,40.57014,-74.12077,,,,For Sale by Agent,,,,ForSale,,"$1,320,000",$1.32M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,759583000,,,,,,false,32337013
"10430 164th Pl, Jamaica, NY 11433",1130,2023-12-01 00:00:00,1,3,Listing by: SOWAE CORP,,,,/homedetails/10430-164th-Pl-Jamaica-NY-11433/32138680_zpid/,false,true,true,false,1,3,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.699482,true,,,,,,,,1130,-73.79151,sqft,3000,,,,,,,185000,,185000,,3143,false,NY,10430 164th Pl,594000,7234255000,,,173400,11433,32138680,https://photos.zillowstatic.com/fp/9640c8c9e65e3dbf8c9bcb6bb66cbd13-p_e.jpg,,,false,false,false,true,false,false,false,40.699482,-73.79151,,,,For Sale by Agent,,,,ForSale,,"$185,000",$185K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,7234255000,,,,,,false,32138680
"61 Edgewater Park UNIT B, Bronx, NY 10465",700,,1,2,Listing by: Luciano's Utopia Realty Inc.,,,,/homedetails/61B-Edgewater-Park-Bronx-NY-10465/2125791007_zpid/,false,true,true,false,1,2,Bronx,USA,USD,1.6202E+12,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.822517,,,true,,,,,,700,-73.81098,,,,,,,,,69900,-120100,69900,,,false,NY,61 Edgewater Park UNIT B,,44554129000,,,,10465,2125791007,https://photos.zillowstatic.com/fp/c60641bed71304d462c70dd983871f28-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.822517,-73.81098,,,,Non Owner Occupied,,,,ForSale,,"$69,900",$70K,ForSale,Foreclosure,false,Foreclosure,FOR_SALE,44554129000,,,,,,false,2125791007
"23 Jones Pl, Staten Island, NY 10310",1563,,2,3,Listing by: Coldwell Banker Advantage,,,,/homedetails/23-Jones-Pl-Staten-Island-NY-10310/32278601_zpid/,false,true,true,false,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.62818,true,,,,,,,,1563,-74.1102,sqft,2668,,,,,,,675998,,675998,,2999,false,NY,23 Jones Pl,743000,501895000,,,686600,10310,32278601,https://photos.zillowstatic.com/fp/9a56e439f1a72831adbe47a26ba3ee36-p_e.jpg,,,false,false,false,true,false,false,false,40.62818,-74.1102,,,,For Sale by Agent,,,,ForSale,,"$675,998",$676K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,501895000,,,,,,false,32278601
"482 E 18th St, Brooklyn, NY 11226",3570,,4,6,Listing by: Compass,,,,/homedetails/482-E-18th-St-Brooklyn-NY-11226/30668326_zpid/,false,true,true,false,4,6,Brooklyn,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.639313,true,,,,,,,true,3570,-73.96145,,,,Sat. 11:30am-12:30pm,1.71062E+12,1.71061E+12,,,1850000,,1850000,,6794,false,NY,482 E 18th St,2169000,1015173000,,,1922400,11226,30668326,https://photos.zillowstatic.com/fp/789baefbbe297a39be5c546c05726fd0-p_e.jpg,,,false,false,false,true,false,false,false,40.639313,-73.96145,,,,For Sale by Agent,,,,ForSale,,"$1,850,000",$1.85M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1015173000,,,,Open: Sat. 11:30am-12:30pm,OPEN_HOUSE,false,30668326
"30 Front St, Brooklyn, NY",,,,,,40.702274--73.990814,Olympia Dumbo,false,/b/olympia-dumbo-brooklyn-ny-97ZsYh/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6106b696c4ea90a8c2f82ec709dec8c6-p_e.jpg,,true,false,false,false,,false,,,40.702274,-73.990814,,,2009547119,,863,2,1,,1642703,"From $1,925,000",,,,,Olympia Dumbo,FOR_SALE,15881268000,8,,,,,,
"28 Northfield Ct, Staten Island, NY 10303",1138,2024-03-02 00:00:00,2,2,Listing by: Re/Max Elite,,,,/homedetails/28-Northfield-Ct-Staten-Island-NY-10303/32301100_zpid/,false,true,true,false,2,2,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.64051,true,,,,,,,,1138,-74.16877,sqft,1260,,,,,,,299888,,299888,,2748,false,NY,28 Northfield Ct,423000,835944000,,,289700,10303,32301100,https://photos.zillowstatic.com/fp/eb75c8278060d2009a46646ec926e8ea-p_e.jpg,,,false,false,false,true,false,false,false,40.64051,-74.16877,,,,For Sale by Agent,,,,ForSale,,"$299,888",$300K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,835944000,,,,,,false,32301100
"14523 222nd St, Jamaica, NY 11413",2112,2024-02-01 00:00:00,2,4,Listing by: SOWAE CORP,,,,/homedetails/14523-222nd-St-Jamaica-NY-11413/32208700_zpid/,false,true,true,false,2,4,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.663208,true,,,,,,,,2112,-73.75659,sqft,4000,,,,,,,455000,,455000,,3254,false,NY,14523 222nd St,985000,1346106000,,,441300,11413,32208700,https://photos.zillowstatic.com/fp/d88ba0c2c6a0412650f9bb658627326c-p_e.jpg,,,false,false,false,true,false,false,false,40.663208,-73.75659,,,,For Sale by Agent,,,,ForSale,,"$455,000",$455K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1346106000,,,,,,false,32208700
"4316 Corporal Kennedy Street, Bayside, NY 11361",1144,,2,3,Listing by: REO Edge LLC,,,,/homedetails/4316-Corporal-Kennedy-St-Flushing-NY-11361/32062679_zpid/,false,true,true,false,2,3,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.759743,,,true,,,,,,1144,-73.774376,sqft,3324,,,,,,,659900,,659900,,,false,NY,4316 Corporal Kennedy Street,778000,29522499000,,,,11361,32062679,https://photos.zillowstatic.com/fp/d12c38cff47703303a8960c3846f7f6a-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.759743,-73.774376,,,,Non Owner Occupied,,,,ForSale,,"$659,900",$660K,ForSale,Foreclosure,false,Foreclosure,FOR_SALE,29522499000,,,,,,false,32062679
"119 Penn Ave, Staten Island, NY 10306",2288,,4,4,Listing by: RE/MAX Elite,,,,/homedetails/119-Penn-Ave-Staten-Island-NY-10306/32337648_zpid/,false,true,true,false,4,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.56548,true,,,,,,,,2288,-74.12008,sqft,4200,,,,,,,949000,,949000,,3499,false,NY,119 Penn Ave,972000,1011995000,,,954600,10306,32337648,https://photos.zillowstatic.com/fp/d70feef9aede28354472eea7115495fd-p_e.jpg,,,false,false,false,true,false,false,false,40.56548,-74.12008,,,,For Sale by Agent,,,,ForSale,,"$949,000",$949K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1011995000,,,,,,false,32337648
"3305 Corporal Kennedy Street, Bayside, NY 11361",2127,,3,4,Listing by: Sunbelt Sales & Development,,,,/homedetails/3305-Corporal-Kennedy-St-Flushing-NY-11361/32060259_zpid/,false,true,true,false,3,4,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.770466,true,,,,,,,,2127,-73.779396,sqft,5702,,,,,,,1195000,,1195000,,3300,false,NY,3305 Corporal Kennedy Street,1194000,547581000,,,1201000,11361,32060259,https://photos.zillowstatic.com/fp/b99d756cbf138a42e36aef35dba9190f-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.770466,-73.779396,,,,For Sale by Agent,,,,ForSale,,"$1,195,000",$1.20M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,547581000,,,,,,false,32060259
"1040 Carroll Street UNIT 6B, Crown Heights, NY 11213",,,2,3,Listing by: Eden7 Realty Inc,,,,/homedetails/1040-Carroll-St-APT-6B-Brooklyn-NY-11225/245002217_zpid/,false,true,true,false,2,3,Brooklyn,USA,USD,1.70945E+12,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.667377,true,,,,,,,,,-73.9567,,,,,,,,,499999,-200000,499999,"$200,000 (Mar 3)",4495,false,NY,1040 Carroll Street UNIT 6B,3900000,9651136000,Apt 6B,,,11225,245002217,https://photos.zillowstatic.com/fp/a486c1ca148937711ddae18469c77fc0-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.667377,-73.9567,,,,For Sale by Agent,,,,ForSale,,"$499,999",$500K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,9651136000,,,,"$200,000 (Mar 3)",PRICE_REDUCTION,false,245002217
"67 Trantor Pl, Staten Island, NY 10302",1522,2024-03-03 00:00:00,1,3,Listing by: Re/Max Elite,,,,/homedetails/67-Trantor-Pl-Staten-Island-NY-10302/32298159_zpid/,false,true,true,false,1,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.63187,true,,,,,,,,1522,-74.142975,sqft,8000,,,,,,,499998,,499998,,3211,false,NY,67 Trantor Pl,531000,835944000,,,483300,10302,32298159,https://photos.zillowstatic.com/fp/86e6c175ee60408eaee68e0334983df0-p_e.jpg,,,false,false,false,true,false,false,false,40.63187,-74.142975,,,,For Sale by Agent,,,,ForSale,,"$499,998",$500K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,835944000,,,,,,false,32298159
"131-16 115th Ave, South Ozone Park, NY 11420",0,2021-02-23 00:00:00,2,3,Listing by: JOSHUAS REALTY,,,,/homedetails/131-16-115th-Ave-South-Ozone-Park-NY-11420/2080380845_zpid/,false,true,true,false,2,3,South Ozone Park,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.679752,true,,,,,,,,0,-73.80914,sqft,2500,,,,,,,235000,,235000,,3599,false,NY,131-16 115th Ave,,13185550000,,,600100,11420,2080380845,https://photos.zillowstatic.com/fp/ef9e2d9723ca2c42a792f971fb372575-p_e.jpg,,,false,false,false,true,false,false,false,40.679752,-73.80914,,,,For Sale by Agent,,,,ForSale,,"$235,000",$235K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,13185550000,,,,,,false,2080380845
"58-33 Oceania St, Oakland Gardens, NY 11364",1947,,3,4,Listing by: Keller Williams Realty of Greater Nassau,,,,/homedetails/58-33-Oceania-St-Oakland-Gardens-NY-11364/2053967911_zpid/,false,true,true,false,3,4,Oakland Gardens,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.74692,true,,,,,,,,1947,-73.76793,,,,,,,,,999000,,999000,,4679,false,NY,58-33 Oceania St,,7948828000,,,985800,11364,2053967911,https://photos.zillowstatic.com/fp/62cb1bbb0ee75c68d57bd6ae8d56effd-p_e.jpg,,,false,false,false,true,false,false,false,40.74692,-73.76793,,,,For Sale by Agent,,,,ForSale,,"$999,000",$999K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,7948828000,,,,,,false,2053967911
"10733 Van Wyck Expy, Jamaica, NY 11435",1080,2024-01-05 00:00:00,1,3,Listing by: SOWAE CORP,,,,/homedetails/10733-Van-Wyck-Expy-Jamaica-NY-11435/32137437_zpid/,false,true,true,false,1,3,Jamaica,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.68794,true,,,,,,,,1080,-73.80757,sqft,1742.4,,,,,,,199000,,199000,,3325,false,NY,10733 Van Wyck Expy,547000,4050273000,,,190000,11435,32137437,https://photos.zillowstatic.com/fp/3387cc7d4d51f1e737f2172d085fe3a0-p_e.jpg,,,false,false,false,true,false,false,false,40.68794,-73.80757,,,,For Sale by Agent,,,,ForSale,,"$199,000",$199K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,4050273000,,,,,,false,32137437
"261 Collfield Ave, Staten Island, NY 10314",2880,,1,4,Listing by: Gateway Arms Realty Corp.,,,,/homedetails/261-Collfield-Ave-Staten-Island-NY-10314/32283857_zpid/,false,true,true,false,1,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,false,true,false,false,,false,false,false,40.614975,true,,,,,,,,2880,-74.14316,sqft,5000,,,,,,,600000,,600000,,3300,false,NY,261 Collfield Ave,920000,1267747000,,,613000,10314,32283857,https://photos.zillowstatic.com/fp/b5abaedd83987e1607d205122f786a0e-p_e.jpg,,,false,false,false,true,false,false,false,40.614975,-74.14316,,,,For Sale by Agent,,,,ForSale,,"$600,000",$600K,ForSale,For Sale (Broker),false,Multi-family home for sale,FOR_SALE,1267747000,,,,,,false,32283857
"387 Beach Rd, Staten Island, NY 10312",924,,2,3,Listing by: Re/Max Edge,,,,/homedetails/387-Beach-Rd-Staten-Island-NY-10312/32347137_zpid/,false,true,true,false,2,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.542698,true,,,,,,,,924,-74.157486,sqft,5035,,,,,,,738000,,738000,,2850,false,NY,387 Beach Rd,668000,1180069000,,,741800,10312,32347137,https://photos.zillowstatic.com/fp/da6499d67aeebb3a759c109115cc537f-p_e.jpg,,,false,false,false,true,false,false,false,40.542698,-74.157486,,,,For Sale by Agent,,,,ForSale,,"$738,000",$738K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,1180069000,,,,,,false,32347137
"465 Park Ave, New York, NY",,,,,,40.7617--73.9704,,false,/b/465-park-ave-new-york-ny-97RC6Q/,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d38da5bcb3d92d27cff6d8a4e3c65e6d-p_e.jpg,,true,false,false,false,,false,,,40.7617,-73.9704,,,2008643202,,1200,2,1,,1669185,"From $500,000",,,,,For Rent,FOR_SALE,15881224000,9,,,,,,
"704 Broadway, New York, NY",,,,,,40.728565--73.9937,,false,"/b/building/40.728565,-73.9937_ll/",false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6ce24f63a40ccda4f8e19c8e0dc51dd1-p_e.jpg,,true,false,false,false,,false,,,40.728565,-73.9937,,,,,5000,2,2,,1629579,"From $5,995,000",,,,,For Rent,FOR_SALE,4908230000,2,,,,,,
"25 Bowen St, Staten Island, NY 10304",1260,,1,4,"Listing by: Triolo Realty Group, Inc.",,,,/homedetails/25-Bowen-St-Staten-Island-NY-10304/32319551_zpid/,false,true,true,false,1,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.615143,true,,,,,,,,1260,-74.08309,sqft,2560,,,,,,,599000,,599000,,3270,false,NY,25 Bowen St,562000,159657000,,,599700,10304,32319551,https://photos.zillowstatic.com/fp/405c77b1b2c375b3cf1510fecdc328f2-p_e.jpg,,,false,false,false,true,false,false,false,40.615143,-74.08309,,,,For Sale by Agent,,,,ForSale,,"$599,000",$599K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,159657000,,,,,,false,32319551
"196 Franklin Ave, Staten Island, NY 10301",1819,,3,4,Listing by: DiTommaso Real Estate,,,,/homedetails/196-Franklin-Ave-Staten-Island-NY-10301/32271811_zpid/,false,true,true,false,3,4,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.64047,,,true,,,,,,1819,-74.09165,sqft,6299,,,,,,,408500,,408500,,2932,false,NY,196 Franklin Ave,591000,498828000,,,409000,10301,32271811,https://photos.zillowstatic.com/fp/a81debda327667f0ad535796a8a7aee2-p_e.jpg,,,false,false,false,true,false,false,false,40.64047,-74.09165,,,,Non Owner Occupied,,,,ForSale,,"$408,500",$409K,ForSale,Foreclosure,false,Foreclosure,FOR_SALE,498828000,,,,,,false,32271811
"7445 Yellowstone Boulevard UNIT 2B, Rego Park, NY 11374",750,,1,2,Listing by: HomeCoin.com,,,,/homedetails/7445-Yellowstone-Blvd-APT-2B-Flushing-NY-11374/245403412_zpid/,false,true,true,false,1,2,Flushing,USA,USD,1.70859E+12,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.715115,true,,,,,,,,750,-73.85835,,,,,,,,,285000,-14999,285000,"$14,999 (Feb 22)",,false,NY,7445 Yellowstone Boulevard UNIT 2B,5809000,1701755000,Apt 2B,,,11374,245403412,https://photos.zillowstatic.com/fp/92b7057e439dcaa7e3aac274c7d782e9-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.715115,-73.85835,,,,For Sale by Agent,,,,ForSale,,"$285,000",$285K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,1701755000,,,,"$14,999 (Feb 22)",PRICE_REDUCTION,false,245403412
"2925 Matthews Ave APT 6C, Bronx, NY 10467",700,,1,1,Listing by: OOAKB&F INC,,,,/homedetails/2925-Matthews-Ave-APT-6C-Bronx-NY-10467/244462795_zpid/,false,true,true,false,1,1,Bronx,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.8685,true,,,,,,,,700,-73.8628,,,,,,,,,90000,,90000,,1800,false,NY,2925 Matthews Ave APT 6C,9562000,1636008000,Apt 6C,,,10467,244462795,https://photos.zillowstatic.com/fp/6ff0288085132f09b239c1417a88e948-p_e.jpg,,,false,false,false,true,false,false,false,40.8685,-73.8628,,,,For Sale by Agent,,,,ForSale,,"$90,000",$90K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,1636008000,,,,,,false,244462795
"6 Manchester Dr, Staten Island, NY 10312",1700,,3,3,"Listing by: Kling Real Estate, Ltd.",,,,/homedetails/6-Manchester-Dr-Staten-Island-NY-10312/32362703_zpid/,false,true,true,false,3,3,Staten Island,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.54912,true,,,,,,,,1700,-74.193794,sqft,2729,,,,,,,649000,,649000,,2762,false,NY,6 Manchester Dr,674000,757173000,,,650700,10312,32362703,https://photos.zillowstatic.com/fp/36e396d64c32a0133b815aedbe0d68ef-p_e.jpg,,,false,false,false,true,false,false,false,40.54912,-74.193794,,,,For Sale by Agent,,,,ForSale,,"$649,000",$649K,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,757173000,,,,,,false,32362703
"9 W 54th St, New York, NY 10019",24000,,10,11,Listing by: Douglas Elliman,,,,/homedetails/9-W-54th-St-New-York-NY-10019/2057926072_zpid/,false,true,true,false,10,11,New York,USA,USD,,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,false,true,false,false,,false,false,false,40.76162,true,,,,,,,,24000,-73.97619,,,,,,,,,49500000,,49500000,,59332,false,NY,9 W 54th St,,15881251000,,,,10019,2057926072,https://photos.zillowstatic.com/fp/6dbad3ba3e5a36368869ec3666cfb434-p_e.jpg,,,false,false,false,true,false,false,false,40.76162,-73.97619,,,,For Sale by Agent,,,,ForSale,,"$49,500,000",$49.5M,ForSale,For Sale (Broker),false,Townhouse for sale,FOR_SALE,15881251000,,,,,,false,2057926072
"17-07 160th Street UNIT Upper, Whitestone, NY 11357",,,1,1,Listing by: Century 21 Shared Purpose,,,,/homedetails/17-7-160th-St-Whitestone-NY-11357/343584884_zpid/,false,true,true,false,1,1,Whitestone,USA,USD,,-1,FOR_SALE,FOR_SALE,CONDO,false,true,false,false,,false,false,false,40.77752,true,,,,,,,,,-73.80353,,,,,,,,,219888,,219888,,,false,NY,17-07 160th Street UNIT Upper,,764187000,,,221500,11357,343584884,https://photos.zillowstatic.com/fp/32c8b5d7ad5afb9d9bf2760a7a78a3f2-p_e.jpg,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,,false,false,false,true,false,false,false,40.77752,-73.80353,,,,For Sale by Agent,,,,ForSale,,"$219,888",$220K,ForSale,For Sale (Broker),false,Condo for sale,FOR_SALE,764187000,,,,,,false,343584884
"3312 Utopia Pkwy, Flushing, NY 11358",2250,,4,4,Listing by: N & H Realty Group Inc,,,,/homedetails/3312-Utopia-Pkwy-Flushing-NY-11358/32043729_zpid/,false,true,true,false,4,4,Flushing,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,false,true,false,false,,false,false,false,40.766754,true,,,,,,,,2250,-73.79305,,,,,,,,,1198000,,1198000,,4154,false,NY,3312 Utopia Pkwy,940000,917416000,,,1202300,11358,32043729,https://photos.zillowstatic.com/fp/77b2fe29f09df5f080b5b6acc12e8090-p_e.jpg,,,false,false,false,true,false,false,false,40.766754,-73.79305,,,,For Sale by Agent,,,,ForSale,,"$1,198,000",$1.20M,ForSale,For Sale (Broker),false,House for sale,FOR_SALE,917416000,,,,,,false,32043729
